Family,Genus,Species,Trophic_ID,Size,Activity,Position,Range,SST,Pprod,DistIAA,Ocean,lambda_median,mu_median,net_div_median
Kyphosidae,Scorpis,Scorpis_lineolata,PK,30,Day,Pelagic,110,19.7654287,560.474575,44.21111722,IP,0.090907344,0.028750022,0.062157322
Kyphosidae,Scorpis,Scorpis_violacea,PK,40,Day,Pelagic,22,19.94062857,532.3239857,48.50285991,IP,0.092439773,0.029217856,0.063221917
Kyphosidae,Sectator,Sectator_ocyurus,OM,NA,Day,Benthopelagic,NA,NA,NA,NA,NA,0.115728143,0.043395828,0.072332315
Labridae,Acantholabrus,Acantholabrus_palloni,MI,25,Day,Benthopelagic,320,19.78564777,839.7192003,122.0990581,Atl,0.06974855,0.003949862,0.065798688
Labridae,Achoerodus,Achoerodus_gouldii,MI,175,Day,Benthic,59,17.37236897,555.8424483,36.00199801,IP,0.066334097,0.004756592,0.061577506
Labridae,Achoerodus,Achoerodus_viridis,MI,62,NA,NA,22,20.42590455,621.7489727,45.70900693,IP,0.066300198,0.004840519,0.061459678
Labridae,Ammolabrus,Ammolabrus_dicrus,PK,9.41,Day,Benthopelagic,23,25.69332174,219.9361478,117.3465909,IP,0.072628329,0.005710815,0.066917514
Labridae,Anampses,Anampses_caeruleopunctatus,MI,42,Day,Benthic,1772,27.61693944,507.6185213,9.970369015,IP,0.072122864,0.004077699,0.068045165
Labridae,Anampses,Anampses_chrysocephalus,MI,17,Day,Benthic,43,24.73338837,237.4003884,123.9258695,IP,0.071929018,0.003839836,0.068089182
Labridae,Anampses,Anampses_cuvier,MI,31,Day,Benthic,47,24.8945766,234.5261298,125.4526225,IP,0.071639788,0.003947268,0.06769252
